so_id,line_number,product_id,quantity,unit_price,gst_rate,line_total,gst_amount,line_grand_total,customer_id,branch_id,order_date,delivery_date,order_status,payment_terms,total_order_value,total_gst_amount,grand_total,sales_channel
SO-690433,3,P021,15,46200,28,693000,194040.00000000003,887040.0,C0398,HYD001,2021-01-18,2021-01-30,Delivered,Net 30,2098900,584092.0000000001,2682992.0,Dealer Network
SO-690433,4,P028,16,2250,18,36000,6480.0,42480.0,C0398,HYD001,2021-01-18,2021-01-30,Delivered,Net 30,2098900,584092.0000000001,2682992.0,Dealer Network
SO-835315,1,P003,18,1250,18,22500,4050.0,26550.0,C0062,HYD001,2023-02-23,2023-03-01,Delivered,Net 60,1719150,469607.00000000006,2188757.0,Field Sales
SO-835315,2,P029,19,3950,18,75050,13509.0,88559.0,C0062,HYD001,2023-02-23,2023-03-01,Delivered,Net 60,1719150,469607.00000000006,2188757.0,Field Sales
SO-835315,3,P009,10,14900,28,149000,41720.00000000001,190720.0,C0062,HYD001,2023-02-23,2023-03-01,Delivered,Net 60,1719150,469607.00000000006,2188757.0,Field Sales
SO-835315,4,P019,18,39800,28,716400,200592.00000000003,916992.0,C0062,HYD001,2023-02-23,2023-03-01,Delivered,Net 60,1719150,469607.00000000006,2188757.0,Field Sales
SO-835315,5,P026,1,310,18,310,55.8,365.8,C0062,HYD001,2023-02-23,2023-03-01,Delivered,Net 60,1719150,469607.00000000006,2188757.0,Field Sales
SO-835315,6,P020,12,1150,18,13800,2484.0,16284.0,C0062,HYD001,2023-02-23,2023-03-01,Delivered,Net 60,1719150,469607.00000000006,2188757.0,Field Sales
SO-835315,7,P026,19,310,18,5890,1060.2,6950.2,C0062,HYD001,2023-02-23,2023-03-01,Delivered,Net 60,1719150,469607.00000000006,2188757.0,Field Sales
SO-835315,8,P006,5,11200,28,56000,15680.000000000002,71680.0,C0062,HYD001,2023-02-23,2023-03-01,Delivered,Net 60,1719150,469607.00000000006,2188757.0,Field Sales
SO-835315,9,P011,18,27600,28,496800,139104.0,635904.0,C0062,HYD001,2023-02-23,2023-03-01,Delivered,Net 60,1719150,469607.00000000006,2188757.0,Field Sales
SO-835315,10,P021,3,46200,28,138600,38808.00000000001,177408.0,C0062,HYD001,2023-02-23,2023-03-01,Delivered,Net 60,1719150,469607.00000000006,2188757.0,Field Sales
SO-835315,11,P006,4,11200,28,44800,12544.000000000002,57344.0,C0062,HYD001,2023-02-23,2023-03-01,Delivered,Net 60,1719150,469607.00000000006,2188757.0,Field Sales
SO-510955,1,P005,8,8450,28,67600,18928.0,86528.0,C0101,CHN001,2024-05-09,2024-05-18,Delivered,Net 60,311900,87332.0,399232.0,Online
SO-510955,2,P010,7,34900,28,244300,68404.0,312704.0,C0101,CHN001,2024-05-09,2024-05-18,Delivered,Net 60,311900,87332.0,399232.0,Online
SO-195865,1,P016,19,10200,18,193800,34884.0,228684.0,C0370,KOL001,2024-07-15,2024-07-19,Delivered,Net 30,983800,256084.00000000003,1239884.0,Online
SO-195865,2,P022,2,16900,28,33800,9464.0,43264.0,C0370,KOL001,2024-07-15,2024-07-19,Delivered,Net 30,983800,256084.00000000003,1239884.0,Online
SO-195865,3,P004,19,39800,28,756200,211736.00000000003,967936.0,C0370,KOL001,2024-07-15,2024-07-19,Delivered,Net 30,983800,256084.00000000003,1239884.0,Online
SO-725729,1,P026,6,310,18,1860,334.8,2194.8,C0469,KOL001,2021-11-03,2021-11-16,Delivered,Net 45,884270,245368.60000000003,1129638.6,Counter Sale
SO-725729,2,P011,6,27600,28,165600,46368.00000000001,211968.0,C0469,KOL001,2021-11-03,2021-11-16,Delivered,Net 45,884270,245368.60000000003,1129638.6,Counter Sale
SO-725729,3,P030,13,21900,28,284700,79716.00000000001,364416.0,C0469,KOL001,2021-11-03,2021-11-16,Delivered,Net 45,884270,245368.60000000003,1129638.6,Counter Sale
SO-725729,4,P023,14,12950,28,181300,50764.00000000001,232064.0,C0469,KOL001,2021-11-03,2021-11-16,Delivered,Net 45,884270,245368.60000000003,1129638.6,Counter Sale
SO-725729,5,P018,13,11300,28,146900,41132.00000000001,188032.0,C0469,KOL001,2021-11-03,2021-11-16,Delivered,Net 45,884270,245368.60000000003,1129638.6,Counter Sale
SO-725729,6,P017,3,520,18,1560,280.8,1840.8,C0469,KOL001,2021-11-03,2021-11-16,Delivered,Net 45,884270,245368.60000000003,1129638.6,Counter Sale
SO-725729,7,P013,13,1450,18,18850,3393.0,22243.0,C0469,KOL001,2021-11-03,2021-11-16,Delivered,Net 45,884270,245368.60000000003,1129638.6,Counter Sale
SO-725729,8,P014,1,83500,28,83500,23380.000000000004,106880.0,C0469,KOL001,2021-11-03,2021-11-16,Delivered,Net 45,884270,245368.60000000003,1129638.6,Counter Sale
SO-188459,1,P012,17,2450,28,41650,11662.000000000002,53312.0,C0141,AHM001,2021-07-10,2021-07-16,Delivered,Net 60,231120,60346.600000000006,291466.6,Field Sales
SO-188459,2,P004,1,39800,28,39800,11144.000000000002,50944.0,C0141,AHM001,2021-07-10,2021-07-16,Delivered,Net 60,231120,60346.600000000006,291466.6,Field Sales
SO-188459,3,P027,15,480,18,7200,1296.0,8496.0,C0141,AHM001,2021-07-10,2021-07-16,Delivered,Net 60,231120,60346.600000000006,291466.6,Field Sales
SO-188459,4,P024,7,10300,28,72100,20188.000000000004,92288.0,C0141,AHM001,2021-07-10,2021-07-16,Delivered,Net 60,231120,60346.600000000006,291466.6,Field Sales
SO-188459,5,P027,6,480,18,2880,518.4,3398.4,C0141,AHM001,2021-07-10,2021-07-16,Delivered,Net 60,231120,60346.600000000006,291466.6,Field Sales
SO-188459,6,P028,13,2250,18,29250,5265.0,34515.0,C0141,AHM001,2021-07-10,2021-07-16,Delivered,Net 60,231120,60346.600000000006,291466.6,Field Sales
SO-188459,7,P018,3,11300,28,33900,9492.0,43392.0,C0141,AHM001,2021-07-10,2021-07-16,Delivered,Net 60,231120,60346.600000000006,291466.6,Field Sales
SO-188459,8,P026,14,310,18,4340,781.1999999999999,5121.2,C0141,AHM001,2021-07-10,2021-07-16,Delivered,Net 60,231120,60346.600000000006,291466.6,Field Sales
SO-575545,1,P005,10,8450,28,84500,23660.000000000004,108160.0,C0484,AHM001,2021-02-19,2021-03-03,Delivered,Net 60,786930,218327.4,1005257.4,Dealer Network
SO-575545,2,P003,7,1250,18,8750,1575.0,10325.0,C0484,AHM001,2021-02-19,2021-03-03,Delivered,Net 60,786930,218327.4,1005257.4,Dealer Network
SO-575545,3,P004,2,39800,28,79600,22288.000000000004,101888.0,C0484,AHM001,2021-02-19,2021-03-03,Delivered,Net 60,786930,218327.4,1005257.4,Dealer Network
SO-575545,4,P010,1,34900,28,34900,9772.000000000002,44672.0,C0484,AHM001,2021-02-19,2021-03-03,Delivered,Net 60,786930,218327.4,1005257.4,Dealer Network
SO-575545,5,P002,15,720,18,10800,1944.0,12744.0,C0484,AHM001,2021-02-19,2021-03-03,Delivered,Net 60,786930,218327.4,1005257.4,Dealer Network
SO-575545,6,P011,12,27600,28,331200,92736.0,423936.0,C0484,AHM001,2021-02-19,2021-03-03,Delivered,Net 60,786930,218327.4,1005257.4,Dealer Network
SO-575545,7,P008,1,580,18,580,104.4,684.4,C0484,AHM001,2021-02-19,2021-03-03,Delivered,Net 60,786930,218327.4,1005257.4,Dealer Network
SO-575545,8,P022,14,16900,28,236600,66248.0,302848.0,C0484,AHM001,2021-02-19,2021-03-03,Delivered,Net 60,786930,218327.4,1005257.4,Dealer Network
SO-893509,1,P019,16,39800,28,636800,178304.00000000003,815104.0,C0378,DEL001,2022-12-03,2022-12-04,Delivered,Advance,2028450,565191.0000000001,2593641.0,Counter Sale
SO-893509,2,P017,1,520,18,520,93.6,613.6,C0378,DEL001,2022-12-03,2022-12-04,Delivered,Advance,2028450,565191.0000000001,2593641.0,Counter Sale
SO-893509,3,P006,12,11200,28,134400,37632.0,172032.0,C0378,DEL001,2022-12-03,2022-12-04,Delivered,Advance,2028450,565191.0000000001,2593641.0,Counter Sale
SO-893509,4,P010,9,34900,28,314100,87948.00000000001,402048.0,C0378,DEL001,2022-12-03,2022-12-04,Delivered,Advance,2028450,565191.0000000001,2593641.0,Counter Sale
SO-893509,5,P010,16,34900,28,558400,156352.00000000003,714752.0,C0378,DEL001,2022-12-03,2022-12-04,Delivered,Advance,2028450,565191.0000000001,2593641.0,Counter Sale
SO-893509,6,P015,3,119000,28,357000,99960.0,456960.0,C0378,DEL001,2022-12-03,2022-12-04,Delivered,Advance,2028450,565191.0000000001,2593641.0,Counter Sale
SO-893509,7,P007,16,1450,18,23200,4176.0,27376.0,C0378,DEL001,2022-12-03,2022-12-04,Delivered,Advance,2028450,565191.0000000001,2593641.0,Counter Sale
SO-893509,8,P026,13,310,18,4030,725.4,4755.4,C0378,DEL001,2022-12-03,2022-12-04,Delivered,Advance,2028450,565191.0000000001,2593641.0,Counter Sale
SO-661265,1,P024,19,10300,28,195700,54796.00000000001,250496.0,C0261,DEL001,2022-05-13,2022-05-16,Delivered,Advance,861310,236565.8,1097875.8,Online
SO-661265,2,P007,17,1450,18,24650,4437.0,29087.0,C0261,DEL001,2022-05-13,2022-05-16,Delivered,Advance,861310,236565.8,1097875.8,Online
SO-661265,3,P021,2,46200,28,92400,25872.000000000004,118272.0,C0261,DEL001,2022-05-13,2022-05-16,Delivered,Advance,861310,236565.8,1097875.8,Online
SO-661265,4,P001,8,24500,28,196000,54880.00000000001,250880.0,C0261,DEL001,2022-05-13,2022-05-16,Delivered,Advance,861310,236565.8,1097875.8,Online
SO-661265,5,P011,12,27600,28,331200,92736.0,423936.0,C0261,DEL001,2022-05-13,2022-05-16,Delivered,Advance,861310,236565.8,1097875.8,Online
SO-661265,6,P027,7,480,18,3360,604.8,3964.8,C0261,DEL001,2022-05-13,2022-05-16,Delivered,Advance,861310,236565.8,1097875.8,Online
SO-661265,7,P028,8,2250,18,18000,3240.0,21240.0,C0261,DEL001,2022-05-13,2022-05-16,Delivered,Advance,861310,236565.8,1097875.8,Online
SO-551840,1,P023,6,12950,28,77700,21756.000000000004,99456.0,C0366,KOL001,2019-09-08,2019-09-15,Delivered,Advance,4464580,1249734.4,5714314.4,Dealer Network
SO-551840,2,P015,11,119000,28,1309000,366520.00000000006,1675520.0,C0366,KOL001,2019-09-08,2019-09-15,Delivered,Advance,4464580,1249734.4,5714314.4,Dealer Network
SO-551840,3,P018,1,11300,28,11300,3164.0000000000005,14464.0,C0366,KOL001,2019-09-08,2019-09-15,Delivered,Advance,4464580,1249734.4,5714314.4,Dealer Network
SO-551840,4,P001,16,24500,28,392000,109760.0,501760.0,C0366,KOL001,2019-09-08,2019-09-15,Delivered,Advance,4464580,1249734.4,5714314.4,Dealer Network
SO-551840,5,P021,11,46200,28,508200,142296.0,650496.0,C0366,KOL001,2019-09-08,2019-09-15,Delivered,Advance,4464580,1249734.4,5714314.4,Dealer Network
SO-551840,6,P014,20,83500,28,1670000,467600.00000000006,2137600.0,C0366,KOL001,2019-09-08,2019-09-15,Delivered,Advance,4464580,1249734.4,5714314.4,Dealer Network
SO-551840,7,P018,15,11300,28,169500,47460.00000000001,216960.0,C0366,KOL001,2019-09-08,2019-09-15,Delivered,Advance,4464580,1249734.4,5714314.4,Dealer Network
SO-551840,8,P008,6,580,18,3480,626.4,4106.4,C0366,KOL001,2019-09-08,2019-09-15,Delivered,Advance,4464580,1249734.4,5714314.4,Dealer Network
SO-551840,9,P021,7,46200,28,323400,90552.0,413952.0,C0366,KOL001,2019-09-08,2019-09-15,Delivered,Advance,4464580,1249734.4,5714314.4,Dealer Network
SO-744306,1,P020,3,1150,18,3450,621.0,4071.0,C0019,KOL001,2020-06-08,2020-06-09,Delivered,Net 15,815450,227981.00000000003,1043431.0,Counter Sale
SO-744306,2,P011,15,27600,28,414000,115920.0,529920.0,C0019,KOL001,2020-06-08,2020-06-09,Delivered,Net 15,815450,227981.00000000003,1043431.0,Counter Sale
SO-744306,3,P019,10,39800,28,398000,111440.0,509440.0,C0019,KOL001,2020-06-08,2020-06-09,Delivered,Net 15,815450,227981.00000000003,1043431.0,Counter Sale
SO-523988,1,P011,15,27600,28,414000,115920.0,529920.0,C0009,AHM001,2020-06-20,2020-07-04,Delivered,Net 60,1556780,427750.4000000001,1984530.4,Online
SO-523988,2,P010,3,34900,28,104700,29316.000000000004,134016.0,C0009,AHM001,2020-06-20,2020-07-04,Delivered,Net 60,1556780,427750.4000000001,1984530.4,Online
SO-523988,3,P006,6,11200,28,67200,18816.0,86016.0,C0009,AHM001,2020-06-20,2020-07-04,Delivered,Net 60,1556780,427750.4000000001,1984530.4,Online
SO-523988,4,P008,4,580,18,2320,417.6,2737.6,C0009,AHM001,2020-06-20,2020-07-04,Delivered,Net 60,1556780,427750.4000000001,1984530.4,Online
SO-523988,5,P001,14,24500,28,343000,96040.0,439040.0,C0009,AHM001,2020-06-20,2020-07-04,Delivered,Net 60,1556780,427750.4000000001,1984530.4,Online
SO-523988,6,P027,9,480,18,4320,777.6,5097.6,C0009,AHM001,2020-06-20,2020-07-04,Delivered,Net 60,1556780,427750.4000000001,1984530.4,Online
SO-523988,7,P010,13,34900,28,453700,127036.0,580736.0,C0009,AHM001,2020-06-20,2020-07-04,Delivered,Net 60,1556780,427750.4000000001,1984530.4,Online
SO-523988,8,P024,9,10300,28,92700,25956.000000000004,118656.0,C0009,AHM001,2020-06-20,2020-07-04,Delivered,Net 60,1556780,427750.4000000001,1984530.4,Online
SO-523988,9,P002,17,720,18,12240,2203.2,14443.2,C0009,AHM001,2020-06-20,2020-07-04,Delivered,Net 60,1556780,427750.4000000001,1984530.4,Online
SO-523988,10,P028,5,2250,18,11250,2025.0,13275.0,C0009,AHM001,2020-06-20,2020-07-04,Delivered,Net 60,1556780,427750.4000000001,1984530.4,Online
SO-523988,11,P029,13,3950,18,51350,9243.0,60593.0,C0009,AHM001,2020-06-20,2020-07-04,Delivered,Net 60,1556780,427750.4000000001,1984530.4,Online
SO-750551,1,P023,16,12950,28,207200,58016.00000000001,265216.0,C0456,DEL001,2020-08-09,2020-08-16,Cancelled,Advance,707820,195527.60000000003,903347.6,Counter Sale
SO-750551,2,P027,2,480,18,960,172.79999999999998,1132.8,C0456,DEL001,2020-08-09,2020-08-16,Cancelled,Advance,707820,195527.60000000003,903347.6,Counter Sale
SO-750551,3,P017,16,520,18,8320,1497.6,9817.6,C0456,DEL001,2020-08-09,2020-08-16,Cancelled,Advance,707820,195527.60000000003,903347.6,Counter Sale
SO-750551,4,P021,3,46200,28,138600,38808.00000000001,177408.0,C0456,DEL001,2020-08-09,2020-08-16,Cancelled,Advance,707820,195527.60000000003,903347.6,Counter Sale
SO-750551,5,P017,2,520,18,1040,187.2,1227.2,C0456,DEL001,2020-08-09,2020-08-16,Cancelled,Advance,707820,195527.60000000003,903347.6,Counter Sale
SO-750551,6,P008,5,580,18,2900,522.0,3422.0,C0456,DEL001,2020-08-09,2020-08-16,Cancelled,Advance,707820,195527.60000000003,903347.6,Counter Sale
SO-750551,7,P022,15,16900,28,253500,70980.0,324480.0,C0456,DEL001,2020-08-09,2020-08-16,Cancelled,Advance,707820,195527.60000000003,903347.6,Counter Sale
SO-750551,8,P024,7,10300,28,72100,20188.000000000004,92288.0,C0456,DEL001,2020-08-09,2020-08-16,Cancelled,Advance,707820,195527.60000000003,903347.6,Counter Sale
SO-750551,9,P026,20,310,18,6200,1116.0,7316.0,C0456,DEL001,2020-08-09,2020-08-16,Cancelled,Advance,707820,195527.60000000003,903347.6,Counter Sale
SO-750551,10,P012,4,2450,28,9800,2744.0000000000005,12544.0,C0456,DEL001,2020-08-09,2020-08-16,Cancelled,Advance,707820,195527.60000000003,903347.6,Counter Sale
SO-750551,11,P027,15,480,18,7200,1296.0,8496.0,C0456,DEL001,2020-08-09,2020-08-16,Cancelled,Advance,707820,195527.60000000003,903347.6,Counter Sale
SO-753777,1,P002,4,720,18,2880,518.4,3398.4,C0464,AHM001,2024-08-25,2024-09-08,Cancelled,Net 45,2880,518.4,3398.4,Dealer Network
SO-467017,1,P019,16,39800,28,636800,178304.00000000003,815104.0,C0127,KOL001,2021-06-19,2021-06-23,Cancelled,Net 45,991540,276647.20000000007,1268187.2,Dealer Network
SO-467017,2,P005,12,8450,28,101400,28392.000000000004,129792.0,C0127,KOL001,2021-06-19,2021-06-23,Cancelled,Net 45,991540,276647.20000000007,1268187.2,Dealer Network
SO-467017,3,P026,19,310,18,5890,1060.2,6950.2,C0127,KOL001,2021-06-19,2021-06-23,Cancelled,Net 45,991540,276647.20000000007,1268187.2,Dealer Network
SO-467017,4,P012,1,2450,28,2450,686.0000000000001,3136.0,C0127,KOL001,2021-06-19,2021-06-23,Cancelled,Net 45,991540,276647.20000000007,1268187.2,Dealer Network
SO-467017,5,P001,4,24500,28,98000,27440.000000000004,125440.0,C0127,KOL001,2021-06-19,2021-06-23,Cancelled,Net 45,991540,276647.20000000007,1268187.2,Dealer Network
SO-467017,6,P029,1,3950,18,3950,711.0,4661.0,C0127,KOL001,2021-06-19,2021-06-23,Cancelled,Net 45,991540,276647.20000000007,1268187.2,Dealer Network
SO-467017,7,P005,5,8450,28,42250,11830.000000000002,54080.0,C0127,KOL001,2021-06-19,2021-06-23,Cancelled,Net 45,991540,276647.20000000007,1268187.2,Dealer Network
SO-467017,8,P006,9,11200,28,100800,28224.000000000004,129024.0,C0127,KOL001,2021-06-19,2021-06-23,Cancelled,Net 45,991540,276647.20000000007,1268187.2,Dealer Network
SO-997785,1,P001,11,24500,28,269500,75460.0,344960.0,C0401,DEL001,2024-06-13,2024-06-25,Delivered,Net 60,1485450,405721.00000000006,1891171.0,Dealer Network
SO-997785,2,P012,13,2450,28,31850,8918.0,40768.0,C0401,DEL001,2024-06-13,2024-06-25,Delivered,Net 60,1485450,405721.00000000006,1891171.0,Dealer Network
SO-997785,3,P019,18,39800,28,716400,200592.00000000003,916992.0,C0401,DEL001,2024-06-13,2024-06-25,Delivered,Net 60,1485450,405721.00000000006,1891171.0,Dealer Network
SO-997785,4,P021,7,46200,28,323400,90552.0,413952.0,C0401,DEL001,2024-06-13,2024-06-25,Delivered,Net 60,1485450,405721.00000000006,1891171.0,Dealer Network
SO-997785,5,P025,13,7850,18,102050,18369.0,120419.0,C0401,DEL001,2024-06-13,2024-06-25,Delivered,Net 60,1485450,405721.00000000006,1891171.0,Dealer Network
SO-997785,6,P005,5,8450,28,42250,11830.000000000002,54080.0,C0401,DEL001,2024-06-13,2024-06-25,Delivered,Net 60,1485450,405721.00000000006,1891171.0,Dealer Network
SO-322413,1,P024,1,10300,28,10300,2884.0000000000005,13184.0,C0384,CHN001,2021-10-09,2021-10-22,Delivered,Net 45,978830,260404.4,1239234.4,Dealer Network
SO-322413,2,P026,11,310,18,3410,613.8,4023.8,C0384,CHN001,2021-10-09,2021-10-22,Delivered,Net 45,978830,260404.4,1239234.4,Dealer Network
SO-322413,3,P026,15,310,18,4650,837.0,5487.0,C0384,CHN001,2021-10-09,2021-10-22,Delivered,Net 45,978830,260404.4,1239234.4,Dealer Network
SO-322413,4,P009,16,14900,28,238400,66752.0,305152.0,C0384,CHN001,2021-10-09,2021-10-22,Delivered,Net 45,978830,260404.4,1239234.4,Dealer Network
SO-322413,5,P013,8,1450,18,11600,2088.0,13688.0,C0384,CHN001,2021-10-09,2021-10-22,Delivered,Net 45,978830,260404.4,1239234.4,Dealer Network
SO-322413,6,P029,16,3950,18,63200,11376.0,74576.0,C0384,CHN001,2021-10-09,2021-10-22,Delivered,Net 45,978830,260404.4,1239234.4,Dealer Network
SO-322413,7,P012,1,2450,28,2450,686.0000000000001,3136.0,C0384,CHN001,2021-10-09,2021-10-22,Delivered,Net 45,978830,260404.4,1239234.4,Dealer Network
SO-322413,8,P019,5,39800,28,199000,55720.00000000001,254720.0,C0384,CHN001,2021-10-09,2021-10-22,Delivered,Net 45,978830,260404.4,1239234.4,Dealer Network
SO-322413,9,P028,19,2250,18,42750,7695.0,50445.0,C0384,CHN001,2021-10-09,2021-10-22,Delivered,Net 45,978830,260404.4,1239234.4,Dealer Network
SO-322413,10,P001,16,24500,28,392000,109760.0,501760.0,C0384,CHN001,2021-10-09,2021-10-22,Delivered,Net 45,978830,260404.4,1239234.4,Dealer Network
SO-322413,11,P028,3,2250,18,6750,1215.0,7965.0,C0384,CHN001,2021-10-09,2021-10-22,Delivered,Net 45,978830,260404.4,1239234.4,Dealer Network
SO-322413,12,P002,6,720,18,4320,777.6,5097.6,C0384,CHN001,2021-10-09,2021-10-22,Delivered,Net 45,978830,260404.4,1239234.4,Dealer Network
SO-500850,1,P014,8,83500,28,668000,187040.00000000003,855040.0,C0113,CHN001,2019-03-13,2019-03-14,Delivered,Advance,2156580,598774.4,2755354.4,Field Sales
SO-500850,2,P003,15,1250,18,18750,3375.0,22125.0,C0113,CHN001,2019-03-13,2019-03-14,Delivered,Advance,2156580,598774.4,2755354.4,Field Sales
SO-500850,3,P014,15,83500,28,1252500,350700.00000000006,1603200.0,C0113,CHN001,2019-03-13,2019-03-14,Delivered,Advance,2156580,598774.4,2755354.4,Field Sales
SO-500850,4,P020,19,1150,18,21850,3933.0,25783.0,C0113,CHN001,2019-03-13,2019-03-14,Delivered,Advance,2156580,598774.4,2755354.4,Field Sales
SO-500850,5,P002,14,720,18,10080,1814.4,11894.4,C0113,CHN001,2019-03-13,2019-03-14,Delivered,Advance,2156580,598774.4,2755354.4,Field Sales
SO-500850,6,P024,18,10300,28,185400,51912.00000000001,237312.0,C0113,CHN001,2019-03-13,2019-03-14,Delivered,Advance,2156580,598774.4,2755354.4,Field Sales
SO-717713,1,P026,12,310,18,3720,669.6,4389.6,C0231,PUN001,2021-01-16,2021-01-21,Delivered,Net 15,2153070,600762.6000000001,2753832.6,Dealer Network
SO-717713,2,P019,7,39800,28,278600,78008.00000000001,356608.0,C0231,PUN001,2021-01-16,2021-01-21,Delivered,Net 15,2153070,600762.6000000001,2753832.6,Dealer Network
SO-717713,3,P020,15,1150,18,17250,3105.0,20355.0,C0231,PUN001,2021-01-16,2021-01-21,Delivered,Net 15,2153070,600762.6000000001,2753832.6,Dealer Network
SO-717713,4,P005,20,8450,28,169000,47320.00000000001,216320.0,C0231,PUN001,2021-01-16,2021-01-21,Delivered,Net 15,2153070,600762.6000000001,2753832.6,Dealer Network
SO-717713,5,P001,4,24500,28,98000,27440.000000000004,125440.0,C0231,PUN001,2021-01-16,2021-01-21,Delivered,Net 15,2153070,600762.6000000001,2753832.6,Dealer Network
SO-717713,6,P014,19,83500,28,1586500,444220.00000000006,2030720.0,C0231,PUN001,2021-01-16,2021-01-21,Delivered,Net 15,2153070,600762.6000000001,2753832.6,Dealer Network
SO-109359,1,P004,20,39800,28,796000,222880.00000000003,1018880.0,C0270,DEL001,2020-07-19,2020-07-28,Delivered,Net 30,1989240,556103.2000000001,2545343.2,Field Sales
SO-109359,2,P012,12,2450,28,29400,8232.0,37632.0,C0270,DEL001,2020-07-19,2020-07-28,Delivered,Net 30,1989240,556103.2000000001,2545343.2,Field Sales
SO-109359,3,P017,17,520,18,8840,1591.2,10431.2,C0270,DEL001,2020-07-19,2020-07-28,Delivered,Net 30,1989240,556103.2000000001,2545343.2,Field Sales
SO-109359,4,P021,13,46200,28,600600,168168.00000000003,768768.0,C0270,DEL001,2020-07-19,2020-07-28,Delivered,Net 30,1989240,556103.2000000001,2545343.2,Field Sales
SO-109359,5,P021,12,46200,28,554400,155232.00000000003,709632.0,C0270,DEL001,2020-07-19,2020-07-28,Delivered,Net 30,1989240,556103.2000000001,2545343.2,Field Sales
SO-351886,1,P005,5,8450,28,42250,11830.000000000002,54080.0,C0198,AHM001,2019-10-13,2019-10-24,Delivered,Net 60,307360,79829.80000000002,387189.8,Counter Sale
SO-351886,2,P020,18,1150,18,20700,3726.0,24426.0,C0198,AHM001,2019-10-13,2019-10-24,Delivered,Net 60,307360,79829.80000000002,387189.8,Counter Sale
SO-351886,3,P029,4,3950,18,15800,2844.0,18644.0,C0198,AHM001,2019-10-13,2019-10-24,Delivered,Net 60,307360,79829.80000000002,387189.8,Counter Sale
