product_id,order_date,quantity,7_day_avg_demand,30_day_avg_demand,next_day_forecast
P003,2022-08-11,7.0,23.14,23.5,23.14
P003,2022-08-12,20.0,26.0,24.03,26.0
P003,2022-08-13,5.0,22.0,23.0,22.0
P003,2022-08-14,0.0,9.0,22.2,9.0
P003,2022-08-15,51.0,16.29,21.73,16.29
P003,2022-08-16,1.0,14.14,21.47,14.14
P003,2022-08-17,16.0,14.29,20.87,14.29
P003,2022-08-18,35.0,18.29,19.63,18.29
P003,2022-08-19,43.0,21.57,19.97,21.57
P003,2022-08-20,17.0,23.29,20.53,23.29
P003,2022-08-21,54.0,31.0,22.13,31.0
P003,2022-08-22,0.0,23.71,21.57,23.71
P003,2022-08-23,0.0,23.57,20.2,23.57
P003,2022-08-24,55.0,29.14,22.03,29.14
P003,2022-08-25,33.0,28.86,21.43,28.86
P003,2022-08-26,63.0,31.71,23.53,31.71
P003,2022-08-27,23.0,32.57,23.67,32.57
P003,2022-08-28,7.0,25.86,22.5,25.86
P003,2022-08-29,0.0,25.86,22.1,25.86
P003,2022-08-30,21.0,28.86,22.53,28.86
P003,2022-08-31,0.0,21.0,21.2,21.0
P003,2022-09-01,0.0,16.29,20.33,16.29
P003,2022-09-02,28.0,11.29,21.27,11.29
P003,2022-09-03,23.0,11.29,21.9,11.29
P003,2022-09-04,4.0,10.86,22.03,10.86
P003,2022-09-05,73.0,21.29,23.37,21.29
P003,2022-09-06,15.0,20.43,20.83,20.43
P003,2022-09-07,36.0,25.57,22.03,25.57
P003,2022-09-08,41.0,31.43,22.87,31.43
P003,2022-09-09,3.0,27.86,22.47,27.86
P003,2022-09-10,0.0,24.57,22.23,24.57
P003,2022-09-11,0.0,24.0,21.57,24.0
P003,2022-09-12,19.0,16.29,22.03,16.29
P003,2022-09-13,14.0,16.14,22.5,16.14
P003,2022-09-14,8.0,12.14,21.07,12.14
P003,2022-09-15,0.0,6.29,21.03,6.29
P003,2022-09-16,34.0,10.71,21.63,10.71
P003,2022-09-17,16.0,13.0,21.0,13.0
P003,2022-09-18,5.0,13.71,19.73,13.71
P003,2022-09-19,4.0,11.57,19.3,11.57
P003,2022-09-20,43.0,15.71,18.93,15.71
P003,2022-09-21,4.0,15.14,19.07,15.14
P003,2022-09-22,36.0,20.29,20.27,20.29
P003,2022-09-23,50.0,22.57,20.1,22.57
P003,2022-09-24,40.0,26.0,20.33,26.0
P003,2022-09-25,43.0,31.43,19.67,31.43
P003,2022-09-26,35.0,35.86,20.07,35.86
P003,2022-09-27,16.0,32.0,20.37,32.0
P003,2022-09-28,26.0,35.14,21.23,35.14
P003,2022-09-29,0.0,30.0,20.53,30.0
P003,2022-09-30,22.0,26.0,21.27,26.0
P003,2022-10-01,0.0,20.29,21.27,20.29
P003,2022-10-02,21.0,17.14,21.03,17.14
P003,2022-10-03,12.0,13.86,20.67,13.86
P003,2022-10-04,40.0,17.29,21.87,17.29
P003,2022-10-05,37.0,18.86,20.67,18.86
P003,2022-10-06,1.0,19.0,20.2,19.0
P003,2022-10-07,12.0,17.57,19.4,17.57
P003,2022-10-08,17.0,20.0,18.6,20.0
P003,2022-10-09,33.0,21.71,19.6,21.71
P003,2022-10-10,0.0,20.0,19.6,20.0
P003,2022-10-11,33.0,19.0,20.7,19.0
P003,2022-10-12,18.0,16.29,20.67,16.29
P003,2022-10-13,23.0,19.43,20.97,19.43
P003,2022-10-14,12.0,19.43,21.1,19.43
P003,2022-10-15,13.0,18.86,21.53,18.86
P003,2022-10-16,25.0,17.71,21.23,17.71
P003,2022-10-17,8.0,18.86,20.97,18.86
P003,2022-10-18,35.0,19.14,21.97,19.14
P003,2022-10-19,16.0,18.86,22.37,18.86
P003,2022-10-20,43.0,21.71,22.37,21.71
P003,2022-10-21,14.0,22.0,22.7,22.0
P003,2022-10-22,14.0,22.14,21.97,22.14
P003,2022-10-23,27.0,22.43,21.2,22.43
P003,2022-10-24,27.0,25.14,20.77,25.14
P003,2022-10-25,0.0,20.14,19.33,20.14
P003,2022-10-26,18.0,20.43,18.77,20.43
P003,2022-10-27,18.0,16.86,18.83,16.86
P003,2022-10-28,5.0,15.57,18.13,15.57
P003,2022-10-29,22.0,16.71,18.87,16.71
P003,2022-10-30,14.0,14.86,18.6,14.86
P003,2022-10-31,28.0,15.0,19.53,15.0
P003,2022-11-01,16.0,17.29,19.37,17.29
P003,2022-11-02,6.0,15.57,19.17,15.57
P003,2022-11-03,12.0,14.71,18.23,14.71
P003,2022-11-04,17.0,16.43,17.57,16.43
P003,2022-11-05,0.0,13.29,17.53,13.29
P003,2022-11-06,14.0,13.29,17.6,13.29
P003,2022-11-07,18.0,11.86,17.63,11.86
P003,2022-11-08,6.0,10.43,16.73,10.43
P003,2022-11-09,18.0,12.14,17.33,12.14
P003,2022-11-10,50.0,17.57,17.9,17.57
P003,2022-11-11,41.0,21.0,18.67,21.0
P003,2022-11-12,9.0,22.29,18.2,22.29
P003,2022-11-13,25.0,23.86,18.63,23.86
P003,2022-11-14,14.0,23.29,18.67,23.29
P003,2022-11-15,55.0,30.29,19.67,30.29
P003,2022-11-16,17.0,30.14,19.97,30.14
P003,2022-11-17,58.0,31.29,20.73,31.29
P003,2022-11-18,7.0,26.43,20.43,26.43
P003,2022-11-19,46.0,31.71,20.53,31.71
P003,2022-11-20,11.0,29.71,20.43,29.71
P003,2022-11-21,5.0,28.43,20.13,28.43
P003,2022-11-22,35.0,25.57,20.4,25.57
P003,2022-11-23,3.0,23.57,19.6,23.57
P003,2022-11-24,29.0,19.43,20.57,19.43
P003,2022-11-25,27.0,22.29,20.87,22.29
P003,2022-11-26,23.0,19.0,21.03,19.0
P003,2022-11-27,20.0,20.29,21.53,20.29
P003,2022-11-28,21.0,22.57,21.5,22.57
P003,2022-11-29,0.0,17.57,21.03,17.57
P003,2022-11-30,20.0,20.0,20.77,20.0
P003,2022-12-01,16.0,18.14,20.77,18.14
P003,2022-12-02,36.0,19.43,21.77,19.43
P003,2022-12-03,10.0,17.57,21.7,17.57
P003,2022-12-04,26.0,18.43,22.0,18.43
P003,2022-12-05,19.0,18.14,22.63,18.14
P003,2022-12-06,16.0,20.43,22.7,20.43
P003,2022-12-07,32.0,22.14,23.17,22.14
P003,2022-12-08,13.0,21.71,23.4,21.71
P003,2022-12-09,22.0,19.71,23.53,19.71
P003,2022-12-10,17.0,20.71,22.43,20.71
P003,2022-12-11,16.0,19.29,21.6,19.29
P003,2022-12-12,5.0,17.29,21.47,17.29
P003,2022-12-13,21.0,18.0,21.33,18.0
P003,2022-12-14,0.0,13.43,20.87,13.43
P003,2022-12-15,3.0,12.0,19.13,12.0
P003,2022-12-16,4.0,9.43,18.7,9.43
P003,2022-12-17,0.0,7.0,16.77,7.0
P003,2022-12-18,0.0,4.71,16.53,4.71
P003,2022-12-19,34.0,8.86,16.13,8.86
P003,2022-12-20,16.0,8.14,16.3,8.14
P003,2022-12-21,19.0,10.86,16.77,10.86
P003,2022-12-22,51.0,17.71,17.3,17.71
P003,2022-12-23,0.0,17.14,17.2,17.14
P003,2022-12-24,29.0,21.29,17.2,21.29
P003,2022-12-25,31.0,25.71,17.33,25.71
P003,2022-12-26,20.0,23.71,17.23,23.71
P003,2022-12-27,6.0,22.29,16.77,22.29
P003,2022-12-28,46.0,26.14,17.6,26.14
P003,2022-12-29,24.0,22.29,18.4,22.29
P003,2022-12-30,14.0,24.29,18.2,24.29
P003,2022-12-31,0.0,20.14,17.67,20.14
P003,2023-01-01,5.0,16.43,16.63,16.43
P003,2023-01-02,0.0,13.57,16.3,13.57
P003,2023-01-03,23.0,16.0,16.2,16.0
P003,2023-01-04,11.0,11.0,15.93,11.0
P003,2023-01-05,36.0,12.71,16.6,12.71
P003,2023-01-06,15.0,12.86,16.03,12.86
P003,2023-01-07,50.0,20.0,17.27,20.0
P003,2023-01-08,0.0,19.29,16.53,19.29
P003,2023-01-09,2.0,19.57,16.03,19.57
P003,2023-01-10,18.0,18.86,16.1,18.86
P003,2023-01-11,18.0,19.86,16.53,19.86
P003,2023-01-12,8.0,15.86,16.1,15.86
P003,2023-01-13,28.0,17.71,17.03,17.71
P003,2023-01-14,0.0,10.57,16.93,10.57
P003,2023-01-15,53.0,18.14,18.57,18.14
P003,2023-01-16,61.0,26.57,20.6,26.57
P003,2023-01-17,12.0,25.71,21.0,25.71
P003,2023-01-18,24.0,26.57,20.67,26.57
P003,2023-01-19,11.0,27.0,20.5,27.0
P003,2023-01-20,61.0,31.71,21.9,31.71
P003,2023-01-21,14.0,33.71,20.67,33.71
P003,2023-01-22,28.0,30.14,21.6,30.14
P003,2023-01-23,1.0,21.57,20.67,21.57
P003,2023-01-24,31.0,24.29,20.67,24.29
P003,2023-01-25,23.0,24.14,20.77,24.14
P003,2023-01-26,10.0,24.0,20.9,24.0
P003,2023-01-27,0.0,15.29,19.37,15.29
P003,2023-01-28,47.0,20.0,20.13,20.0
P003,2023-01-29,3.0,16.43,19.77,16.43
P003,2023-01-30,0.0,16.29,19.77,16.29
P003,2023-01-31,20.0,14.71,20.27,14.71
P003,2023-02-01,22.0,14.57,21.0,14.57
P003,2023-02-02,30.0,17.43,21.23,17.43
P003,2023-02-03,16.0,19.71,21.4,19.71
P003,2023-02-04,27.0,16.86,21.1,16.86
P003,2023-02-05,11.0,18.0,20.97,18.0
P003,2023-02-06,25.0,21.57,20.13,21.57
P003,2023-02-07,31.0,23.14,21.17,23.14
P003,2023-02-08,36.0,25.14,22.3,25.14
P003,2023-02-09,16.0,23.14,22.23,23.14
P003,2023-02-10,3.0,21.29,21.73,21.29
P003,2023-02-11,15.0,19.57,21.97,19.57
P003,2023-02-12,25.0,21.57,21.87,21.57
P003,2023-02-13,0.0,18.0,21.87,18.0
P003,2023-02-14,13.0,15.43,20.53,15.43
P003,2023-02-15,29.0,14.43,19.47,14.43
P003,2023-02-16,30.0,16.43,20.07,16.43
P003,2023-02-17,45.0,22.43,20.77,22.43
P003,2023-02-18,10.0,21.71,20.73,21.71
P003,2023-02-19,0.0,18.14,18.7,18.14
P003,2023-02-20,22.0,21.29,18.97,21.29
P003,2023-02-21,6.0,20.29,18.23,20.29
P003,2023-02-22,0.0,16.14,18.2,16.14
P003,2023-02-23,19.0,14.57,17.8,14.57
P003,2023-02-24,24.0,11.57,17.83,11.57
P003,2023-02-25,35.0,15.14,18.67,15.14
P003,2023-02-26,48.0,22.0,20.27,22.0
P003,2023-02-27,0.0,18.86,18.7,18.86
P003,2023-02-28,55.0,25.86,20.43,25.86
P003,2023-03-01,26.0,29.57,21.3,29.57
P003,2023-03-02,13.0,28.71,21.07,28.71
P003,2023-03-03,17.0,27.71,20.9,27.71
P003,2023-03-04,13.0,24.57,20.33,24.57
P003,2023-03-05,12.0,19.43,20.2,19.43
P003,2023-03-06,3.0,19.86,19.4,19.86
P003,2023-03-07,53.0,19.57,20.8,19.57
P003,2023-03-08,0.0,15.86,19.97,15.86
P003,2023-03-09,34.0,18.86,20.07,18.86
P003,2023-03-10,54.0,24.14,20.67,24.14
P003,2023-03-11,5.0,23.0,20.3,23.0
P003,2023-03-12,0.0,21.29,20.2,21.29
P003,2023-03-13,19.0,23.57,20.33,23.57
P003,2023-03-14,8.0,17.14,19.77,17.14
P003,2023-03-15,36.0,22.29,20.97,22.29
P003,2023-03-16,36.0,22.57,21.73,22.57
P003,2023-03-17,16.0,17.14,21.3,17.14
P003,2023-03-18,0.0,16.43,20.3,16.43
P003,2023-03-19,35.0,21.43,19.97,21.43
P003,2023-03-20,26.0,22.43,20.5,22.43
P003,2023-03-21,32.0,25.86,21.57,25.86
P003,2023-03-22,54.0,28.43,22.63,28.43
P003,2023-03-23,6.0,24.14,22.63,24.14
P003,2023-03-24,25.0,25.43,23.47,25.43
P003,2023-03-25,32.0,30.0,23.9,30.0
P003,2023-03-26,43.0,31.14,24.53,31.14
P003,2023-03-27,4.0,28.0,23.5,28.0
P003,2023-03-28,0.0,23.43,21.9,23.43
P003,2023-03-29,47.0,22.43,23.47,22.43
P003,2023-03-30,0.0,21.57,21.63,21.57
P003,2023-03-31,48.0,24.86,22.37,24.86
P003,2023-04-01,28.0,24.29,22.87,24.29
P003,2023-04-02,0.0,18.14,22.3,18.14
P003,2023-04-03,13.0,19.43,22.3,19.43
P003,2023-04-04,68.0,29.14,24.17,29.14
P003,2023-04-05,37.0,27.71,25.3,27.71
P003,2023-04-06,46.0,34.29,25.07,34.29
P003,2023-04-07,9.0,28.71,25.37,28.71
P003,2023-04-08,34.0,29.57,25.37,29.57
P003,2023-04-09,39.0,35.14,24.87,35.14
P003,2023-04-10,34.0,38.14,25.83,38.14
P003,2023-04-11,5.0,29.14,26.0,29.14
P003,2023-04-12,32.0,28.43,26.43,28.43
P003,2023-04-13,51.0,29.14,27.87,29.14
P003,2023-04-14,17.0,30.29,27.23,30.29
P003,2023-04-15,7.0,26.43,26.27,26.43
P003,2023-04-16,28.0,24.86,26.67,24.86
P003,2023-04-17,0.0,20.0,26.67,20.0
P003,2023-04-18,41.0,25.14,26.87,25.14
P003,2023-04-19,34.0,25.43,27.13,25.43
P003,2023-04-20,6.0,19.0,26.27,19.0
P003,2023-04-21,0.0,16.57,24.47,16.57
P003,2023-04-22,22.0,18.71,25.0,18.71
P003,2023-04-23,26.0,18.43,25.03,18.43
P003,2023-04-24,17.0,20.86,24.53,20.86
P003,2023-04-25,28.0,19.0,24.03,19.0
P003,2023-04-26,12.0,15.86,24.3,15.86
P003,2023-04-27,0.0,15.0,24.3,15.0
P003,2023-04-28,13.0,16.86,23.17,16.86
P003,2023-04-29,10.0,15.14,23.5,15.14
P003,2023-04-30,17.0,13.86,22.47,13.86
P003,2023-05-01,18.0,14.0,22.13,14.0
P003,2023-05-02,0.0,10.0,22.13,10.0
P003,2023-05-03,4.0,8.86,21.83,8.86
P003,2023-05-04,2.0,9.14,19.63,9.14
P003,2023-05-05,1.0,7.43,18.43,7.43
P003,2023-05-06,34.0,10.86,18.03,10.86
P003,2023-05-07,12.0,10.14,18.13,10.14
P003,2023-05-08,64.0,16.71,19.13,16.71
P003,2023-05-09,3.0,17.14,17.93,17.14
P003,2023-05-10,0.0,16.57,16.8,16.57
P003,2023-05-11,62.0,25.14,18.7,25.14
P003,2023-05-12,18.0,27.57,18.23,27.57
P003,2023-05-13,4.0,23.29,16.67,23.29
P003,2023-05-14,68.0,31.29,18.37,31.29
P003,2023-05-15,1.0,22.29,18.17,22.29
P003,2023-05-16,34.0,26.71,18.37,26.71
P003,2023-05-17,0.0,26.71,18.37,26.71
P003,2023-05-18,53.0,25.43,18.77,25.43
P003,2023-05-19,47.0,29.57,19.2,29.57
P003,2023-05-20,35.0,34.0,20.17,34.0
P003,2023-05-21,25.0,27.86,21.0,27.86
P003,2023-05-22,5.0,28.43,20.43,28.43
P003,2023-05-23,50.0,30.71,21.23,30.71
P003,2023-05-24,0.0,30.71,20.67,30.71
P003,2023-05-25,46.0,29.71,21.27,29.71
P003,2023-05-26,6.0,23.86,21.07,23.86
P003,2023-05-27,3.0,19.29,21.17,19.29
P003,2023-05-28,13.0,17.57,21.17,17.57
P003,2023-05-29,14.0,18.86,21.3,18.86
P003,2023-05-30,29.0,15.86,21.7,15.86
P003,2023-05-31,7.0,16.86,21.33,16.86
P003,2023-06-01,16.0,12.57,21.87,12.57
P003,2023-06-02,0.0,11.71,21.73,11.71
P003,2023-06-03,27.0,15.14,22.57,15.14
P003,2023-06-04,12.0,15.0,22.93,15.0
P003,2023-06-05,8.0,14.14,22.07,14.14
P003,2023-06-06,28.0,14.0,22.6,14.0
P003,2023-06-07,11.0,14.57,20.83,14.57
P003,2023-06-08,35.0,17.29,21.9,17.29
P003,2023-06-09,2.0,17.57,21.97,17.57
P003,2023-06-10,0.0,13.71,19.9,13.71
P003,2023-06-11,40.0,17.71,20.63,17.71
P003,2023-06-12,27.0,20.43,21.4,20.43
P003,2023-06-13,28.0,20.43,20.07,20.43
P003,2023-06-14,19.0,21.57,20.67,21.57
P003,2023-06-15,18.0,19.14,20.13,19.14
P003,2023-06-16,14.0,20.86,20.6,20.86
P003,2023-06-17,77.0,31.86,21.4,31.86
P003,2023-06-18,19.0,28.86,20.47,28.86
P003,2023-06-19,24.0,28.43,20.1,28.43
P003,2023-06-20,10.0,25.86,19.6,25.86
P003,2023-06-21,0.0,23.14,19.43,23.14
P003,2023-06-22,2.0,20.86,17.83,20.86
P003,2023-06-23,0.0,18.86,17.83,18.86
P003,2023-06-24,61.0,16.57,18.33,16.57
P003,2023-06-25,18.0,16.43,18.73,16.43
P003,2023-06-26,1.0,13.14,18.67,13.14
P003,2023-06-27,18.0,14.29,18.83,14.29
P003,2023-06-28,11.0,15.86,18.73,15.86
P003,2023-06-29,36.0,20.71,18.97,20.71
P003,2023-06-30,15.0,22.86,19.23,22.86
P003,2023-07-01,20.0,17.0,19.37,17.0
P003,2023-07-02,20.0,17.29,20.03,17.29
P003,2023-07-03,24.0,20.57,19.93,20.57
P003,2023-07-04,65.0,27.29,21.7,27.29
P003,2023-07-05,13.0,27.57,21.87,27.57
P003,2023-07-06,24.0,25.86,21.73,25.86
P003,2023-07-07,21.0,26.71,22.07,26.71
P003,2023-07-08,27.0,27.71,21.8,27.71
P003,2023-07-09,0.0,24.86,21.73,24.86
P003,2023-07-10,37.0,26.71,22.97,26.71
P003,2023-07-11,19.0,20.14,22.27,20.14
P003,2023-07-12,38.0,23.71,22.63,23.71
P003,2023-07-13,0.0,20.29,21.7,20.29
P003,2023-07-14,0.0,17.29,21.07,17.29
P003,2023-07-15,15.0,15.57,20.97,15.57
P003,2023-07-16,17.0,18.0,21.07,18.0
P003,2023-07-17,33.0,17.43,19.6,17.43
P003,2023-07-18,15.0,16.86,19.47,16.86
P003,2023-07-19,22.0,14.57,19.4,14.57
P003,2023-07-20,6.0,15.43,19.27,15.43
P003,2023-07-21,26.0,19.14,20.13,19.14
P003,2023-07-22,0.0,17.0,20.07,17.0
P003,2023-07-23,17.0,17.0,20.63,17.0
P003,2023-07-24,0.0,12.29,18.6,12.29
P003,2023-07-25,19.0,12.86,18.63,12.86
P003,2023-07-26,22.0,12.86,19.33,12.86
P003,2023-07-27,22.0,15.14,19.47,15.14
P003,2023-07-28,60.0,20.0,21.1,20.0
P003,2023-07-29,20.0,22.86,20.57,22.86
P003,2023-07-30,28.0,24.43,21.0,24.43
P003,2023-07-31,8.0,25.57,20.6,25.57
P003,2023-08-01,19.0,25.57,20.57,25.57
P003,2023-08-02,0.0,22.43,19.77,22.43
P003,2023-08-03,44.0,25.57,19.07,25.57
P003,2023-08-04,0.0,17.0,18.63,17.0
P003,2023-08-05,18.0,16.71,18.43,16.71
P003,2023-08-06,43.0,18.86,19.17,18.86
P003,2023-08-07,20.0,20.57,18.93,20.57
P003,2023-08-08,51.0,25.14,20.63,25.14
P003,2023-08-09,13.0,27.0,19.83,27.0
P003,2023-08-10,37.0,26.0,20.43,26.0
P003,2023-08-11,5.0,26.71,19.33,26.71
P003,2023-08-12,0.0,24.14,19.33,24.14
P003,2023-08-13,1.0,18.14,19.37,18.14
P003,2023-08-14,0.0,15.29,18.87,15.29
P003,2023-08-15,21.0,11.0,19.0,11.0
P003,2023-08-16,66.0,18.57,20.1,18.57
P003,2023-08-17,37.0,18.57,20.83,18.57
P003,2023-08-18,44.0,24.14,21.57,24.14
P003,2023-08-19,22.0,27.29,22.1,27.29
P003,2023-08-20,17.0,29.57,21.8,29.57
P003,2023-08-21,19.0,32.29,22.43,32.29
P003,2023-08-22,19.0,32.0,22.5,32.0
P003,2023-08-23,49.0,29.57,24.13,29.57
P003,2023-08-24,0.0,24.29,23.5,24.29
P003,2023-08-25,21.0,21.0,23.47,21.0
P003,2023-08-26,78.0,29.0,25.33,29.0
P003,2023-08-27,40.0,32.29,24.67,32.29
P003,2023-08-28,12.0,31.29,24.4,31.29
P003,2023-08-29,32.0,33.14,24.53,33.14
P003,2023-08-30,28.0,30.14,25.2,30.14
P003,2023-08-31,3.0,30.57,24.67,30.57
P003,2023-09-01,0.0,27.57,24.67,27.57
P003,2023-09-02,2.0,16.71,23.27,16.71
P003,2023-09-03,0.0,11.0,23.27,11.0
P003,2023-09-04,26.0,13.0,23.53,13.0
P003,2023-09-05,27.0,12.29,23.0,12.29
P003,2023-09-06,54.0,16.0,24.13,16.0
P003,2023-09-07,32.0,20.14,23.5,20.14
P003,2023-09-08,21.0,23.14,23.77,23.14
P003,2023-09-09,18.0,25.43,23.13,25.43
P003,2023-09-10,17.0,27.86,23.53,27.86
P003,2023-09-11,14.0,26.14,24.0,26.14
P003,2023-09-12,6.0,23.14,24.17,23.14
P003,2023-09-13,12.0,17.14,24.57,17.14
P003,2023-09-14,1.0,12.71,23.9,12.71
P003,2023-09-15,19.0,12.43,22.33,12.43
P003,2023-09-16,39.0,15.43,22.4,15.43
P003,2023-09-17,34.0,17.86,22.07,17.86
P003,2023-09-18,30.0,20.14,22.33,20.14
P003,2023-09-19,48.0,26.14,23.37,26.14
P003,2023-09-20,16.0,26.71,23.27,26.71
P003,2023-09-21,20.0,29.43,23.3,29.43
P003,2023-09-22,0.0,26.71,21.67,26.71
P003,2023-09-23,7.0,22.14,21.9,22.14
P003,2023-09-24,5.0,18.0,21.37,18.0
P003,2023-09-25,44.0,20.0,20.23,20.0
P003,2023-09-26,0.0,13.14,18.9,13.14
P003,2023-09-27,20.0,13.71,19.17,13.71
P003,2023-09-28,40.0,16.57,19.43,16.57
P003,2023-09-29,30.0,20.86,19.5,20.86
P003,2023-09-30,37.0,25.14,20.63,25.14
P003,2023-10-01,27.0,28.29,21.53,28.29
P003,2023-10-02,114.0,38.29,25.27,38.29
P003,2023-10-03,0.0,38.29,25.27,38.29
P003,2023-10-04,14.0,37.43,24.87,37.43
P003,2023-10-05,18.0,34.29,24.57,34.29
P003,2023-10-06,25.0,33.57,23.6,33.57
P003,2023-10-07,15.0,30.43,23.03,30.43
P003,2023-10-08,29.0,30.71,23.3,30.71
P003,2023-10-09,24.0,17.86,23.5,17.86
P003,2023-10-10,0.0,17.86,22.93,17.86
P003,2023-10-11,48.0,22.71,24.07,22.71
P003,2023-10-12,64.0,29.29,26.0,29.29
P003,2023-10-13,15.0,27.86,26.1,27.86
P003,2023-10-14,35.0,30.71,27.23,30.71
P003,2023-10-15,49.0,33.57,28.23,33.57
P003,2023-10-16,34.0,35.0,28.07,35.0
P003,2023-10-17,19.0,37.71,27.57,37.71
P003,2023-10-18,10.0,32.29,26.9,32.29
P003,2023-10-19,7.0,24.14,25.53,24.14
P003,2023-10-20,1.0,22.14,25.03,22.14
P003,2023-10-21,23.0,20.43,25.13,20.43
P003,2023-10-22,0.0,13.43,25.13,13.43
P003,2023-10-23,31.0,13.0,25.93,13.0
P003,2023-10-24,0.0,10.29,25.77,10.29
P003,2023-10-25,15.0,11.0,24.8,11.0
P003,2023-10-26,17.0,12.43,25.37,12.43
P003,2023-10-27,23.0,15.57,25.47,15.57
P003,2023-10-28,13.0,14.14,24.57,14.14
P003,2023-10-29,42.0,20.14,24.97,20.14
P003,2023-10-30,18.0,18.29,24.33,18.29
P003,2023-10-31,12.0,20.0,23.83,20.0
P003,2023-11-01,18.0,20.43,20.63,20.43
P003,2023-11-02,0.0,18.0,20.63,18.0
P003,2023-11-03,19.0,17.43,20.8,17.43
P003,2023-11-04,8.0,16.71,20.47,16.71
P003,2023-11-05,25.0,14.29,20.47,14.29
P003,2023-11-06,0.0,11.71,19.97,11.71
P003,2023-11-07,34.0,14.86,20.13,14.86
P003,2023-11-08,13.0,14.14,19.77,14.14
P003,2023-11-09,25.0,17.71,20.6,17.71
P003,2023-11-10,48.0,21.86,20.6,21.86
P003,2023-11-11,26.0,24.43,19.33,24.43
P003,2023-11-12,30.0,25.14,19.83,25.14
P003,2023-11-13,20.0,28.0,19.33,28.0
P003,2023-11-14,18.0,25.71,18.3,25.71
P003,2023-11-15,17.0,26.29,17.73,26.29
P003,2023-11-16,18.0,25.29,17.7,25.29
P003,2023-11-17,27.0,22.29,18.27,22.29
P003,2023-11-18,46.0,25.14,19.57,25.14
P003,2023-11-19,4.0,21.43,19.67,21.43
P003,2023-11-20,0.0,18.57,18.9,18.57
P003,2023-11-21,0.0,16.0,18.9,16.0
P003,2023-11-22,17.0,16.0,18.43,16.0
P003,2023-11-23,32.0,18.0,19.5,18.0
P003,2023-11-24,37.0,19.43,20.23,19.43
P003,2023-11-25,40.0,18.57,21.0,18.57
P003,2023-11-26,70.0,28.0,22.57,28.0
P003,2023-11-27,56.0,36.0,24.0,36.0
P003,2023-11-28,20.0,38.86,23.27,38.86
P003,2023-11-29,0.0,36.43,22.67,36.43
P003,2023-11-30,0.0,31.86,22.27,31.86
P003,2023-12-01,45.0,33.0,23.17,33.0
P003,2023-12-02,10.0,28.71,23.5,28.71
P003,2023-12-03,21.0,21.71,23.57,21.71
P003,2023-12-04,0.0,13.71,23.3,13.71
P003,2023-12-05,4.0,11.43,22.6,11.43
P003,2023-12-06,11.0,13.0,22.97,13.0
P003,2023-12-07,28.0,17.0,22.77,17.0
P003,2023-12-08,0.0,10.57,22.33,10.57
P003,2023-12-09,51.0,16.43,23.2,16.43
P003,2023-12-10,15.0,15.57,22.1,15.57
P003,2023-12-11,12.0,17.29,21.63,17.29
P003,2023-12-12,34.0,21.57,21.77,21.57
P003,2023-12-13,48.0,26.86,22.7,26.86
P003,2023-12-14,34.0,27.71,23.23,27.71
P003,2023-12-15,21.0,30.71,23.37,30.71
P003,2023-12-16,37.0,28.71,24.0,28.71
P003,2023-12-17,29.0,30.71,24.07,30.71
P003,2023-12-18,11.0,30.57,22.9,30.57
P003,2023-12-19,0.0,25.71,22.77,25.71
P003,2023-12-20,29.0,23.0,23.73,23.0
P003,2023-12-21,13.0,20.0,24.17,20.0
P003,2023-12-22,20.0,19.86,24.27,19.86
P003,2023-12-23,10.0,16.0,23.53,16.0
P003,2023-12-24,0.0,11.86,22.3,11.86
P003,2023-12-25,37.0,15.57,22.2,15.57
P003,2023-12-26,0.0,15.57,19.87,15.57
P003,2023-12-27,29.0,15.57,18.97,15.57
P003,2023-12-28,24.0,17.14,19.1,17.14
P003,2023-12-29,26.0,18.0,19.97,18.0
P003,2023-12-30,0.0,16.57,19.97,16.57
P003,2023-12-31,21.0,19.57,19.17,19.57
P003,2024-01-01,46.0,20.86,20.37,20.86
P003,2024-01-02,17.0,23.29,20.23,23.29
P003,2024-01-03,34.0,24.0,21.37,24.0
P003,2024-01-04,36.0,25.71,22.43,25.71
P003,2024-01-05,0.0,22.0,22.07,22.0
P003,2024-01-06,4.0,22.57,21.27,22.57
P003,2024-01-07,59.0,28.0,23.23,28.0
P003,2024-01-08,18.0,24.0,22.13,24.0
P003,2024-01-09,0.0,21.57,21.63,21.57
P003,2024-01-10,28.0,20.71,22.17,20.71
P003,2024-01-11,65.0,24.86,23.2,24.86
P003,2024-01-12,31.0,29.29,22.63,29.29
P003,2024-01-13,14.0,30.71,21.97,30.71
P003,2024-01-14,2.0,22.57,21.33,22.57
P003,2024-01-15,0.0,20.0,20.1,20.0
P003,2024-01-16,8.0,21.14,19.4,21.14
P003,2024-01-17,18.0,19.71,19.63,19.71
P003,2024-01-18,0.0,10.43,19.63,10.43
P003,2024-01-19,21.0,9.0,19.37,9.0
P003,2024-01-20,0.0,7.0,18.93,7.0
P003,2024-01-21,37.0,12.0,19.5,12.0
P003,2024-01-22,39.0,17.57,20.47,17.57
P003,2024-01-23,18.0,19.0,21.07,19.0
P003,2024-01-24,29.0,20.57,20.8,20.57
P003,2024-01-25,16.0,22.86,21.33,22.86
P003,2024-01-26,0.0,19.86,20.37,19.86
P003,2024-01-27,39.0,25.43,20.87,25.43
P003,2024-01-28,96.0,33.86,23.2,33.86
